# x_m,y_m,w_tr_right_m,w_tr_left_m
-6.159027199463715,469.7148178823441,7.684225584936272,7.512737538449262
-6.1418993011369984,468.1603874958173,7.683994518166575,7.512976997552771
-6.124771405809323,466.5948540372501,7.68399608786431,7.512978530897664
-6.099078926917972,465.0293205781357,7.683997657336987,7.512980063332197
-6.081951014672811,463.4637871284589,7.68399922466076,7.51298159788533
-6.064823096646716,461.8982536816084,7.684000793139447,7.512983130144196
-6.0476951714977645,460.3327202394384,7.6925651936214425,7.504422188730532
-6.022002654827862,458.7671867938818,7.6842365516113835,7.512986198063923
-6.004874713984162,457.2016533600562,7.684238119888874,7.51274979520615
-5.987746766130758,455.63611993079735,7.692802266671657,7.504188577241776
-5.962054221479953,454.0705864964958,7.684241256690001,7.512752862272099
-5.94492625793783,452.50505307331366,7.6842428262990055,7.512754395593116
-5.927798287395035,450.9395196536222,7.692806977273459,7.50419317217852
-5.902105714751279,449.3739862315334,7.684245961987235,7.512757462562913
-5.8849777283334745,447.80845282101575,7.6842475314168395,7.512758996112038
-5.867849733985675,446.2429194132343,7.684249098739516,7.504197767400897
-5.850721733673669,444.6773860097057,7.692813257770984,7.504199299136269
-5.825029125409444,443.11185260162017,7.684252236705879,7.512763595285671
-5.807901108302129,441.5463192057925,7.684253805114901,7.5042023624622045
-5.790773085239632,439.98078581314167,7.692817968224869,7.5042038942470715
-5.765080439460661,438.42635549325337,7.684024308648346,7.513006120558624
-5.7479524007094405,436.8608221081104,7.684025878228814,7.504445152834539
-5.730824353906044,435.2952887272508,7.692590304521802,7.504446684537017
-5.705131689673983,433.7297553435856,7.684029015157006,7.513010720710937
-5.688003628221324,432.1642219707566,7.684030583605514,7.5044497477306455
-5.670875558603335,430.59868860160896,7.692595015129063,7.504451279416479
-5.645182866381347,429.0331552295592,7.684266341037291,7.512777386765859
-5.628054781132708,427.4676218675641,7.684267909520283,7.5042161370174485
-5.610926689858772,425.90208850934334,7.68426947678451,7.504217668810286
-5.593798590538682,424.3365551560005,7.6928336573612075,7.504219200499527
-5.568105861583618,422.77102179969927,7.684272613470051,7.504220732290422
-5.550977746565771,421.2054884535092,7.68427418083435,7.504222264988787
-5.533849626696302,419.63995511090025,7.692838370037638,7.495661006989352
-5.508156868650747,418.0744217655709,7.684277318676476,7.504225327389904
-5.491028730882416,416.5088884313319,7.6842788859840985,7.504226859042799
-5.473900588308499,414.9433551002032,7.692843080451903,7.495665596770001
-5.4482078012395725,413.3778217669188,7.684282022793433,7.504229922406903
-5.431079642915833,411.8122884435349,7.684283593356788,7.504231454084259
-5.413951476426774,410.24675512383214,7.69284778973773,7.495670186704332
-5.388258653607856,408.6923248745978,7.684054096889019,7.504472711662292
-5.371130472536642,407.1267915629256,7.684055667469824,7.504474243356063
-5.354002282306684,405.5612582553719,7.684057235860303,7.4959132427134705
-5.3368740861826325,403.995724951116,7.692621698301043,7.495914773644679
-5.3111812366008415,402.430191645049,7.684060372802363,7.504478838335144
-5.294053023620389,400.8646583480154,7.684061941215783,7.4959178324448565
-5.276924804797915,399.29912505547634,7.692858769709566,7.495680886386078
-5.251231926067547,397.7335917607367,7.684297697684915,7.504245228609314
-5.234103691434157,396.1680584758217,7.684299266125408,7.495683945436971
-5.2169754488036695,394.6025251943585,7.69286347895487,7.495685477415911
-5.19128254319596,393.0369919116359,7.684302402776642,7.504249823730467
